sample_id,true_type,pred_type,prompt_strategy,text_length
2758,ENTJ,ISTJ,zero_shot,
2759,INTP,INTJ,zero_shot,
2760,ISFP,ISTJ,zero_shot,
2761,ISFP,ESTJ,zero_shot,
2762,INFJ,INFJ,zero_shot,
2763,INFP,INFP,zero_shot,
2764,INFP,INTJ,zero_shot,
2765,ISTJ,ISTJ,zero_shot,
2766,INFJ,ENFJ,zero_shot,
2767,ENFP,ENTP,zero_shot,
2768,INTJ,INTJ,zero_shot,
2769,ENTP,INTJ,zero_shot,
2770,INFP,ENTJ,zero_shot,
2771,ISTJ,ISTJ,zero_shot,
2772,INFP,ENTJ,zero_shot,
2773,INTJ,ENTJ,zero_shot,
2774,INFP,ENTJ,zero_shot,
2775,INTJ,INFJ,zero_shot,
2776,INFP,INFP,zero_shot,
2777,ISTP,ISTP,zero_shot,
2778,ENFP,ENFP,zero_shot,
2779,ISTJ,ESTJ,zero_shot,
2780,INFP,INTJ,zero_shot,
2781,ISTJ,ESTJ,zero_shot,
2782,ISFJ,ESFJ,zero_shot,
2783,INFJ,INTP,zero_shot,
2784,INFP,INFP,zero_shot,
2785,ENTP,INTJ,zero_shot,
2786,INFJ,INTJ,zero_shot,
2787,INTP,INFJ,zero_shot,
2788,INFJ,INTJ,zero_shot,
2789,ENFP,INTJ,zero_shot,
2790,ISTJ,ISTJ,zero_shot,
2791,ENTP,INTJ,zero_shot,
2792,ENTP,ENFP,zero_shot,
2793,ENTP,INTJ,zero_shot,
2794,INTP,ISTP,zero_shot,
2795,INFJ,ENFJ,zero_shot,
2796,INFJ,INTJ,zero_shot,
2797,INTP,INTJ,zero_shot,
2798,INFJ,INFJ,zero_shot,
2799,ENTP,INTP,zero_shot,
2800,ISTJ,ISTJ,zero_shot,
2801,ENTP,ENTJ,zero_shot,
2802,INTP,ENTP,zero_shot,
2803,INTJ,INTJ,zero_shot,
2804,ENTP,INTP,zero_shot,
2805,INFJ,INTJ,zero_shot,
2806,INTP,ENTJ,zero_shot,
2807,INFP,INFP,zero_shot,
2808,INFP,INFJ,zero_shot,
2809,INFP,INTJ,zero_shot,
2810,INFJ,ESFJ,zero_shot,
2811,INTP,INTJ,zero_shot,
2812,INFJ,ENFJ,zero_shot,
2813,ENFP,INTP,zero_shot,
2814,INFJ,INTJ,zero_shot,
2815,INFP,ENFP,zero_shot,
2816,INFJ,ISTJ,zero_shot,
2817,INFP,INFP,zero_shot,
2818,INTJ,INTJ,zero_shot,
2819,INFP,INFP,zero_shot,
2820,ENTP,INFJ,zero_shot,
2821,ENFJ,INTJ,zero_shot,
2822,INTJ,ISTJ,zero_shot,
2823,INFP,INFP,zero_shot,
2824,INFJ,ENTJ,zero_shot,
2825,INFJ,INTP,zero_shot,
2826,INFJ,INTJ,zero_shot,
2827,INTP,INTP,zero_shot,
2828,INFJ,INFJ,zero_shot,
2829,ISFP,ISTJ,zero_shot,
2830,INTJ,INTJ,zero_shot,
2831,INTJ,INTJ,zero_shot,
2832,INTP,INTJ,zero_shot,
2833,ENTP,INTP,zero_shot,
2834,INFP,INFJ,zero_shot,
2835,INTP,INTP,zero_shot,
2836,ENFP,ENFJ,zero_shot,
2837,ISTP,ISTJ,zero_shot,
2838,INTP,INTJ,zero_shot,
2839,ENFP,INTP,zero_shot,
2840,ISFJ,ISTJ,zero_shot,
2841,INFP,INFP,zero_shot,
2842,INFP,ENTP,zero_shot,
2843,ENTP,ENTJ,zero_shot,
2844,INFP,INTP,zero_shot,
2845,ESFP,ISTP,zero_shot,
2846,ENTP,ENTP,zero_shot,
2847,INFP,INFP,zero_shot,
2848,INFJ,INFJ,zero_shot,
2849,ENTP,INTP,zero_shot,
2850,INFJ,INTJ,zero_shot,
2851,ENFJ,INFJ,zero_shot,
2852,INFP,INTJ,zero_shot,
2853,ENTP,INTP,zero_shot,
2854,INFJ,INTJ,zero_shot,
2855,INFJ,INTJ,zero_shot,
2856,INTJ,INTP,zero_shot,
2857,INFP,ENTP,zero_shot,
2858,INFJ,ISTJ,zero_shot,
2859,INTP,INTP,zero_shot,
2860,INTP,INTJ,zero_shot,
2861,INFP,INFP,zero_shot,
2862,ENFJ,ENFJ,zero_shot,
2863,INFJ,INFJ,zero_shot,
2864,ENTP,ENTP,zero_shot,
2865,ISTP,ESTP,zero_shot,
2866,INTP,INTP,zero_shot,
2867,ISFP,ISFP,zero_shot,
2868,ENTP,ENTP,zero_shot,
2869,INFP,INFP,zero_shot,
2870,INFP,INFP,zero_shot,
2871,ENTP,ENTP,zero_shot,
2872,ENTP,ENTP,zero_shot,
2873,INTJ,INTJ,zero_shot,
2874,ENTP,INTP,zero_shot,
2875,INFJ,INTJ,zero_shot,
2876,INTJ,INTJ,zero_shot,
2877,ENTP,INTP,zero_shot,
2878,INFJ,INTJ,zero_shot,
2879,ESTJ,ISFJ,zero_shot,
2880,ENTP,ENTP,zero_shot,
2881,ENFP,ENFP,zero_shot,
2882,INFJ,ENTJ,zero_shot,
2883,INTP,INTP,zero_shot,
2884,INFP,INTJ,zero_shot,
2885,ENFP,ENFP,zero_shot,
2886,ISFP,ISFP,zero_shot,
2887,INTJ,INFJ,zero_shot,
2888,ISTP,ISTJ,zero_shot,
2889,ISFP,ISTJ,zero_shot,
2890,INFJ,INFP,zero_shot,
2891,INFP,INTP,zero_shot,
2892,INFJ,INTJ,zero_shot,
2893,INFP,INFP,zero_shot,
2894,ISFJ,ESFJ,zero_shot,
2895,INTP,INTJ,zero_shot,
2896,INTP,INTP,zero_shot,
2897,ISFP,ISTJ,zero_shot,
2898,INTP,ENTJ,zero_shot,
2899,INFJ,INFJ,zero_shot,
2900,ISTP,ESTP,zero_shot,
2901,INTJ,ENTJ,zero_shot,
2902,INTJ,INFJ,zero_shot,
2903,ESFP,ISTP,zero_shot,
2904,ENTP,ENFP,zero_shot,
2905,ENFP,INTP,zero_shot,
2906,INFJ,INTJ,zero_shot,
2907,INFJ,INTJ,zero_shot,
2908,INFJ,INTJ,zero_shot,
2909,INFJ,INFJ,zero_shot,
2910,INTP,INTJ,zero_shot,
2911,ISFJ,ESFJ,zero_shot,
2912,INFP,INTJ,zero_shot,
2913,INFP,INTJ,zero_shot,
2914,INTP,INTJ,zero_shot,
2915,INFP,INTJ,zero_shot,
2916,ISFP,ISTJ,zero_shot,
2917,INFP,INFP,zero_shot,
2918,INTJ,INTJ,zero_shot,
2919,INFJ,INTJ,zero_shot,
2920,ENTP,INTP,zero_shot,
2921,INFJ,INTJ,zero_shot,
2922,INFP,INFP,zero_shot,
2923,ISFJ,ISTJ,zero_shot,
2924,INFJ,INFP,zero_shot,
2925,INFJ,INTJ,zero_shot,
2926,ENFP,ENFP,zero_shot,
2927,INFP,INTJ,zero_shot,
2928,ISFJ,ISFJ,zero_shot,
2929,ENFP,ENFP,zero_shot,
2930,INTJ,INTJ,zero_shot,
2931,INTJ,ENTJ,zero_shot,
2932,INTJ,INFJ,zero_shot,
2933,INFJ,INFJ,zero_shot,
2934,INFP,ISFJ,zero_shot,
2935,INFP,INFP,zero_shot,
2936,INFP,INTJ,zero_shot,
2937,INFJ,INTJ,zero_shot,
2938,INTP,INTP,zero_shot,
2939,INFP,INFP,zero_shot,
2940,INTJ,INFJ,zero_shot,
2941,ENTP,ENTP,zero_shot,
2942,ENFP,ENTJ,zero_shot,
2943,ENTP,INTP,zero_shot,
2944,INTJ,INTJ,zero_shot,
2945,INFJ,INTJ,zero_shot,
2946,INFJ,ENTJ,zero_shot,
2947,ISTP,ESFP,zero_shot,
2948,INTJ,INTJ,zero_shot,
2949,INTP,INTJ,zero_shot,
2950,INTJ,INFJ,zero_shot,
2951,INTP,INTP,zero_shot,
2952,INFJ,INTJ,zero_shot,
2953,ISFJ,ISTJ,zero_shot,
2954,ENFP,ENFP,zero_shot,
2955,ISTJ,ISFJ,zero_shot,
2956,ESFP,ESFP,zero_shot,
2957,INTP,ENTP,zero_shot,
2958,INTP,INTJ,zero_shot,
2959,INFJ,INFJ,zero_shot,
2960,ISTP,ISTP,zero_shot,
2961,ENFJ,ENTJ,zero_shot,
2962,ENTP,ENTP,zero_shot,
2963,INFJ,INTP,zero_shot,
2964,INFJ,INFJ,zero_shot,
2965,INFP,INFP,zero_shot,
2966,ENFP,ENFP,zero_shot,
2967,INFP,INFP,zero_shot,
2968,INTP,INTP,zero_shot,
2969,INFP,INFP,zero_shot,
2970,ENFP,INTJ,zero_shot,
2971,ESTP,ESTP,zero_shot,
2972,INFJ,INTP,zero_shot,
2973,INFP,INFP,zero_shot,
2974,INFJ,INTJ,zero_shot,
2975,ESTP,ISTP,zero_shot,
2976,INFJ,ENTJ,zero_shot,
2977,INTP,INTJ,zero_shot,
2978,INTP,INTJ,zero_shot,
2979,INTP,INTJ,zero_shot,
2980,INFP,ENFP,zero_shot,
2981,INTP,INTP,zero_shot,
2982,ENFP,ENFP,zero_shot,
2983,INTJ,ENTJ,zero_shot,
2984,ISTJ,ISTJ,zero_shot,
2985,INFJ,INTJ,zero_shot,
2986,INFJ,INFJ,zero_shot,
2987,INTJ,INTJ,zero_shot,
2988,ISFJ,ESTJ,zero_shot,
2989,INFP,INTP,zero_shot,
2990,INFJ,INTJ,zero_shot,
2991,INFP,INTP,zero_shot,
2992,ISFJ,ESTJ,zero_shot,
2993,ENTJ,ENTJ,zero_shot,
2994,ENTP,INTP,zero_shot,
2995,INFP,INFJ,zero_shot,
2996,ISTP,ESTP,zero_shot,
2997,INFJ,INTP,zero_shot,
2998,ISTP,ISTJ,zero_shot,
2999,INTP,INTP,zero_shot,
3000,INTP,INTP,zero_shot,
3001,INFJ,ENTP,zero_shot,
3002,ISFP,ISFP,zero_shot,
3003,INFJ,INTJ,zero_shot,
3004,ENTP,ENTP,zero_shot,
3005,INFJ,INTJ,zero_shot,
3006,INFJ,INFJ,zero_shot,
3007,INTP,INTP,zero_shot,
3008,INFJ,INFJ,zero_shot,
3009,ESTP,ESTP,zero_shot,
3010,INFJ,ENFJ,zero_shot,
3011,INFJ,INTJ,zero_shot,
3012,INFJ,INFJ,zero_shot,
3013,INTJ,INTJ,zero_shot,
3014,INFP,INFP,zero_shot,
3015,INFJ,INFJ,zero_shot,
3016,INFP,INFJ,zero_shot,
3017,ENFP,ENFP,zero_shot,
3018,INTP,INTP,zero_shot,
3019,INFJ,INFJ,zero_shot,
3020,ENTJ,ENTJ,zero_shot,
3021,INTJ,ENTJ,zero_shot,
3022,INTJ,INFJ,zero_shot,
3023,ESTP,ESTP,zero_shot,
3024,ENFP,ENFP,zero_shot,
3025,INFP,INFP,zero_shot,
3026,ESFJ,ESFJ,zero_shot,
3027,ENTP,INTJ,zero_shot,
3028,ENFJ,ENFJ,zero_shot,
3029,INFP,INFP,zero_shot,
3030,ENFP,INFJ,zero_shot,
3031,INTP,ENTP,zero_shot,
3032,INTP,INTP,zero_shot,
3033,INTJ,ENTJ,zero_shot,
3034,INFJ,ISTJ,zero_shot,
3035,INFP,ENFP,zero_shot,
3036,ISFJ,ISTJ,zero_shot,
3037,INFP,INTP,zero_shot,
3038,INFP,ENTJ,zero_shot,
3039,INFP,INFJ,zero_shot,
3040,INTP,ENTP,zero_shot,
3041,INTJ,ENTJ,zero_shot,
3042,ISFP,ISTP,zero_shot,
3043,ENFP,ENFP,zero_shot,
3044,ISTJ,ESTJ,zero_shot,
3045,ISTP,ISFP,zero_shot,
3046,INTJ,ENTJ,zero_shot,
3047,INFP,INTJ,zero_shot,
3048,INFJ,INTJ,zero_shot,
3049,ISFP,ISFP,zero_shot,
3050,ISTP,ESTJ,zero_shot,
3051,INFJ,ENTJ,zero_shot,
3052,ESTP,ESTP,zero_shot,
3053,INFP,INFP,zero_shot,
3054,INFP,INFP,zero_shot,
3055,INTP,INTP,zero_shot,
3056,INFP,INTP,zero_shot,
3057,INFP,INTP,zero_shot,
3058,INFP,INFJ,zero_shot,
3059,INFP,INTJ,zero_shot,
3060,INFJ,INTP,zero_shot,
3061,INTJ,INTJ,zero_shot,
3062,INFP,INFP,zero_shot,
3063,INFP,INTJ,zero_shot,
3064,ENFP,INFP,zero_shot,
3065,INFJ,INTJ,zero_shot,
3066,ISFP,ISTJ,zero_shot,
3067,ENTP,ENTJ,zero_shot,
3068,ENFP,ENTP,zero_shot,
3069,INFP,INTP,zero_shot,
3070,ENFP,ISTP,zero_shot,
3071,INTJ,INFJ,zero_shot,
3072,INTJ,ENTJ,zero_shot,
3073,INTP,INTJ,zero_shot,
3074,INTP,INTJ,zero_shot,
3075,ENTJ,ENTJ,zero_shot,
3076,INFJ,INTJ,zero_shot,
3077,INFP,INTJ,zero_shot,
3078,INFJ,INTJ,zero_shot,
3079,ISTP,ISTP,zero_shot,
3080,ENTJ,ENTP,zero_shot,
3081,ESTP,ENTP,zero_shot,
3082,ENFP,ENFP,zero_shot,
3083,INTP,ENTJ,zero_shot,
3084,INFP,INFP,zero_shot,
3085,INFJ,ENFJ,zero_shot,
3086,INTP,INTJ,zero_shot,
3087,INFP,INTJ,zero_shot,
3088,ENTP,INTP,zero_shot,
3089,INTP,INTJ,zero_shot,
3090,ENTJ,INTJ,zero_shot,
3091,ENTP,INTP,zero_shot,
3092,INTJ,ENTJ,zero_shot,
3093,ENTJ,ENFJ,zero_shot,
3094,INTP,INTJ,zero_shot,
3095,INTJ,ENTJ,zero_shot,
3096,INFJ,INTJ,zero_shot,
3097,INTJ,ENTJ,zero_shot,
3098,INFP,INFJ,zero_shot,
3099,INFJ,ENFJ,zero_shot,
3100,INFP,INTJ,zero_shot,
3101,ENTJ,INFJ,zero_shot,
3102,ISTJ,ESTJ,zero_shot,
3103,ENTP,ENTJ,zero_shot,
3104,INTJ,INTJ,zero_shot,
3105,INFJ,ENTJ,zero_shot,
3106,INFJ,INFJ,zero_shot,
3107,INTP,INTJ,zero_shot,
3108,ESTP,ESTP,zero_shot,
3109,INTJ,ENTJ,zero_shot,
3110,ISFJ,ISTJ,zero_shot,
3111,ISTP,ISTP,zero_shot,
3112,INFP,INFP,zero_shot,
3113,INFP,ENTJ,zero_shot,
3114,INTJ,ENTJ,zero_shot,
3115,ESFP,ESFP,zero_shot,
3116,INFP,INTJ,zero_shot,
3117,ISFP,ISFP,zero_shot,
3118,INTJ,ENFJ,zero_shot,
3119,INFJ,INTJ,zero_shot,
3120,ENTP,INTJ,zero_shot,
3121,ENFP,INTP,zero_shot,
3122,ESFP,ESFP,zero_shot,
3123,INTP,INTP,zero_shot,
3124,INFP,INTJ,zero_shot,
3125,INTJ,INTJ,zero_shot,
3126,ESFP,ESFP,zero_shot,
3127,INTP,INFP,zero_shot,
3128,ENTJ,INFJ,zero_shot,
3129,INTP,ENTP,zero_shot,
3130,INFJ,INFJ,zero_shot,
3131,INTJ,ENTJ,zero_shot,
3132,ENFP,ENFP,zero_shot,
3133,INTP,INTP,zero_shot,
3134,INFP,INFP,zero_shot,
3135,INTP,ENTP,zero_shot,
3136,INFP,INTP,zero_shot,
3137,INTJ,INTJ,zero_shot,
3138,INFJ,ENTJ,zero_shot,
3139,ENTJ,INTJ,zero_shot,
3140,INTP,INTJ,zero_shot,
3141,INTP,INTJ,zero_shot,
3142,ENFP,ENFP,zero_shot,
3143,INTJ,ENTJ,zero_shot,
3144,INFJ,INFJ,zero_shot,
3145,ISFJ,ISTJ,zero_shot,
3146,ISFP,ISTP,zero_shot,
3147,ENFJ,INFJ,zero_shot,
3148,ISTJ,ESTJ,zero_shot,
3149,INTP,ENTJ,zero_shot,
3150,INFP,INFP,zero_shot,
3151,INFP,INTJ,zero_shot,
3152,INFP,INFP,zero_shot,
3153,INFJ,INFJ,zero_shot,
3154,INTP,INTP,zero_shot,
3155,ISTJ,ISTJ,zero_shot,
3156,INFP,INFJ,zero_shot,
3157,ISFJ,ISFJ,zero_shot,
3158,INTJ,ENTJ,zero_shot,
3159,INFJ,INTJ,zero_shot,
3160,ESTP,ESFP,zero_shot,
3161,INFP,INTP,zero_shot,
3162,INFP,INTJ,zero_shot,
3163,INFJ,INFJ,zero_shot,
3164,ISTJ,ESTJ,zero_shot,
3165,INTJ,ENTJ,zero_shot,
3166,INTP,INTP,zero_shot,
3167,INFP,INTJ,zero_shot,
3168,INFP,INTP,zero_shot,
3169,INFJ,ENTJ,zero_shot,
3170,INFP,INFP,zero_shot,
3171,INTJ,INTJ,zero_shot,
3172,INFJ,INFJ,zero_shot,
3173,INFJ,INFJ,zero_shot,
3174,ENFJ,ENFJ,zero_shot,
3175,INTP,INFP,zero_shot,
3176,INFJ,INTJ,zero_shot,
3177,INTP,INTJ,zero_shot,
3178,ENFP,INFJ,zero_shot,
3179,ISTJ,ISTJ,zero_shot,
3180,INTP,ENTJ,zero_shot,
3181,INFP,ENTJ,zero_shot,
3182,ISFP,ISTJ,zero_shot,
3183,INFJ,INFJ,zero_shot,
3184,INTP,INTP,zero_shot,
3185,ENTJ,INTJ,zero_shot,
3186,INTJ,ENTJ,zero_shot,
3187,INTJ,ENTJ,zero_shot,
3188,INFP,ENTP,zero_shot,
3189,INFJ,INFJ,zero_shot,
3190,INTJ,INTJ,zero_shot,
3191,ENTP,INTP,zero_shot,
3192,INFP,INTJ,zero_shot,
3193,INTP,INTP,zero_shot,
3194,INTP,INTP,zero_shot,
3195,ENTJ,ENTJ,zero_shot,
3196,INTP,INTJ,zero_shot,
3197,INTJ,INTJ,zero_shot,
3198,ISTJ,ISFJ,zero_shot,
3199,INTJ,ENTJ,zero_shot,
3200,ISTP,ESTP,zero_shot,
3201,INTJ,ENTJ,zero_shot,
3202,ENFP,ENFP,zero_shot,
3203,ESTP,ISTP,zero_shot,
3204,INFJ,INFJ,zero_shot,
3205,INTJ,INTJ,zero_shot,
3206,ISFP,ISTP,zero_shot,
3207,INTP,INTP,zero_shot,
3208,INFJ,INTJ,zero_shot,
3209,INTJ,INFJ,zero_shot,
3210,INFP,INFP,zero_shot,
3211,INTP,INTP,zero_shot,
3212,INFJ,INFJ,zero_shot,
3213,INFP,INTP,zero_shot,
3214,INFJ,INTJ,zero_shot,
3215,ENFP,ENFP,zero_shot,
3216,INTJ,ENTJ,zero_shot,
3217,ENFJ,INFJ,zero_shot,
3218,ISTP,ISTJ,zero_shot,
3219,INFP,INFP,zero_shot,
3220,INTP,INTP,zero_shot,
3221,INTP,INFP,zero_shot,
3222,INTJ,INFJ,zero_shot,
3223,INTP,INTP,zero_shot,
3224,INTP,INTP,zero_shot,
3225,INFJ,INFJ,zero_shot,
3226,ESTP,ISTJ,zero_shot,
3227,ISFJ,ISTJ,zero_shot,
3228,INTP,INTP,zero_shot,
3229,ESTP,ESTP,zero_shot,
3230,INTJ,ENTJ,zero_shot,
3231,INTP,INTP,zero_shot,
3232,ISTP,ISTJ,zero_shot,
3233,ENTP,INTJ,zero_shot,
3234,ENTP,ENTP,zero_shot,
3235,ENTP,ENFJ,zero_shot,
3236,ENTP,ISTJ,zero_shot,
3237,ENFP,INFP,zero_shot,
3238,INTP,INTP,zero_shot,
3239,INFJ,INTJ,zero_shot,
3240,INFJ,INFJ,zero_shot,
3241,INTJ,INTJ,zero_shot,
3242,INTP,ENTJ,zero_shot,
3243,INFP,INFP,zero_shot,
3244,INTP,INTJ,zero_shot,
3245,ENFJ,ENFJ,zero_shot,
3246,INTJ,ENTJ,zero_shot,
3247,INTJ,INFJ,zero_shot,
3248,INFP,INFP,zero_shot,
3249,ENFJ,ENFJ,zero_shot,
3250,INFP,INFP,zero_shot,
3251,ENTP,INTJ,zero_shot,
3252,ISTJ,ESTJ,zero_shot,
3253,INTP,INTP,zero_shot,
3254,ISTP,ISFP,zero_shot,
3255,INFP,INFP,zero_shot,
3256,INFJ,INFJ,zero_shot,
3257,INFP,INFP,zero_shot,
3258,ENFJ,ENFJ,zero_shot,
3259,INTJ,INFJ,zero_shot,
3260,INFJ,INFJ,zero_shot,
3261,INFJ,INFJ,zero_shot,
3262,ISTP,ESFJ,zero_shot,
3263,INFP,INTP,zero_shot,
3264,ENFJ,INTP,zero_shot,
3265,ENTJ,ENTJ,zero_shot,
3266,INFP,INTJ,zero_shot,
3267,INTP,ENTP,zero_shot,
3268,INTP,INTJ,zero_shot,
3269,INFJ,INTJ,zero_shot,
3270,INFP,INTJ,zero_shot,
3271,ISTJ,ISTJ,zero_shot,
3272,INFP,ENTJ,zero_shot,
3273,INTP,ENTP,zero_shot,
3274,INFJ,INTJ,zero_shot,
3275,ISFP,ISTP,zero_shot,
3276,INFP,ENTP,zero_shot,
3277,INFJ,INFJ,zero_shot,
3278,INFP,INTP,zero_shot,
3279,INFP,INTJ,zero_shot,
3280,INFP,INFP,zero_shot,
3281,INFP,ENTP,zero_shot,
3282,ESTJ,ISFJ,zero_shot,
3283,INTP,INTP,zero_shot,
3284,INTP,INTP,zero_shot,
3285,ISTP,ISTP,zero_shot,
3286,INFJ,ENTJ,zero_shot,
3287,ENTP,INTP,zero_shot,
3288,INFJ,ENFJ,zero_shot,
3289,INTP,ENTP,zero_shot,
3290,INTP,INTP,zero_shot,
3291,ENFP,INFP,zero_shot,
3292,INFP,INFP,zero_shot,
3293,ENFP,INTP,zero_shot,
3294,INFJ,INTJ,zero_shot,
3295,INFP,ENTP,zero_shot,
3296,ESTP,ISTJ,zero_shot,
3297,INTJ,ENTJ,zero_shot,
3298,INFP,ENTJ,zero_shot,
3299,INFP,INFP,zero_shot,
3300,INTJ,ENTJ,zero_shot,
3301,ISTP,ESTP,zero_shot,
3302,INFP,INFP,zero_shot,
3303,INFP,INTP,zero_shot,
3304,INTP,INTP,zero_shot,
3305,ENTP,ENTP,zero_shot,
3306,INFJ,INFJ,zero_shot,
3307,ENTJ,INTJ,zero_shot,
3308,INFJ,INFJ,zero_shot,
3309,INFP,INTJ,zero_shot,
3310,INTJ,INTJ,zero_shot,
3311,INTJ,INTP,zero_shot,
3312,ENFP,INFJ,zero_shot,
3313,INFP,INFP,zero_shot,
3314,INFJ,INFJ,zero_shot,
3315,ENFP,INTJ,zero_shot,
3316,INTJ,INTJ,zero_shot,
3317,INFP,INFJ,zero_shot,
3318,INFP,INFJ,zero_shot,
3319,INFJ,INTJ,zero_shot,
3320,ISFP,ISFJ,zero_shot,
3321,INFJ,INTP,zero_shot,
3322,ISFP,ISFJ,zero_shot,
3323,INFJ,ENTJ,zero_shot,
3324,INFJ,ENTP,zero_shot,
3325,INTP,ENTP,zero_shot,
3326,INFJ,INFJ,zero_shot,
3327,INTP,INTP,zero_shot,
3328,INFP,INTJ,zero_shot,
3329,ENTJ,INTJ,zero_shot,
3330,ISTP,ISTP,zero_shot,
3331,ISTP,ISTJ,zero_shot,
3332,INTJ,ENTJ,zero_shot,
3333,INFP,INFP,zero_shot,
3334,INFJ,INTJ,zero_shot,
3335,INFP,INFJ,zero_shot,
3336,ISTP,ISFP,zero_shot,
3337,INTJ,ENTJ,zero_shot,
3338,INFP,INTP,zero_shot,
3339,ISFJ,ESFJ,zero_shot,
3340,INFP,ENTJ,zero_shot,
3341,INTJ,INTJ,zero_shot,
3342,INFP,INFP,zero_shot,
3343,INFP,INTJ,zero_shot,
3344,ENFP,INFP,zero_shot,
3345,ENTJ,ENTJ,zero_shot,
3346,INFP,ENFP,zero_shot,
3347,INTP,INTP,zero_shot,
3348,INTP,INTJ,zero_shot,
3349,ISFJ,ESTJ,zero_shot,
3350,INFJ,INTJ,zero_shot,
3351,INTP,INTJ,zero_shot,
3352,ISTP,ISFP,zero_shot,
3353,ESTP,ESTP,zero_shot,
3354,ENTP,INTP,zero_shot,
3355,INFJ,INTJ,zero_shot,
3356,ISTP,ISTP,zero_shot,
3357,INFP,INFJ,zero_shot,
3358,INFP,INTP,zero_shot,
3359,INFP,INFJ,zero_shot,
3360,INFJ,INFJ,zero_shot,
3361,INFP,INTJ,zero_shot,
3362,ISTJ,ISTJ,zero_shot,
3363,INFJ,INFJ,zero_shot,
3364,INTJ,ENTJ,zero_shot,
3365,ENTP,INTP,zero_shot,
3366,ISFP,ISFP,zero_shot,
3367,INFP,INFP,zero_shot,
3368,INFP,ENTJ,zero_shot,
3369,INTJ,INFJ,zero_shot,
3370,INTJ,ISTJ,zero_shot,
3371,INTJ,ENTJ,zero_shot,
3372,INTP,INTP,zero_shot,
3373,INTP,ENTJ,zero_shot,
3374,INFJ,INTP,zero_shot,
3375,INFJ,INFJ,zero_shot,
3376,ISFJ,ISTJ,zero_shot,
3377,INFJ,INFJ,zero_shot,
3378,INFP,INFJ,zero_shot,
3379,INFP,INTJ,zero_shot,
3380,INTP,INTP,zero_shot,
3381,INTP,INFP,zero_shot,
3382,INFJ,INFJ,zero_shot,
3383,INFJ,INTJ,zero_shot,
3384,INFJ,INFJ,zero_shot,
3385,INFJ,INTJ,zero_shot,
3386,INFJ,INTJ,zero_shot,
3387,INFJ,INFJ,zero_shot,
3388,INTJ,INFJ,zero_shot,
3389,INFJ,INTJ,zero_shot,
3390,INFJ,INFJ,zero_shot,
3391,INFJ,INTJ,zero_shot,
3392,INFJ,INTJ,zero_shot,
3393,INFJ,INTP,zero_shot,
3394,INFJ,INTJ,zero_shot,
3395,INFJ,INTJ,zero_shot,
3396,INFJ,INFJ,zero_shot,
3397,INFJ,INTP,zero_shot,
3398,INFJ,ISFJ,zero_shot,
3399,INFJ,INFJ,zero_shot,
3400,ENTP,INTJ,zero_shot,
3401,INFJ,ENTJ,zero_shot,
3402,INFP,ISFP,zero_shot,
3403,INFP,ENTJ,zero_shot,
3404,INFP,INTJ,zero_shot,
3405,INFP,INTP,zero_shot,
3406,INFP,INTJ,zero_shot,
3407,INFP,INTJ,zero_shot,
3408,INFJ,INTJ,zero_shot,
3409,INFP,INFP,zero_shot,
3410,INFP,INFP,zero_shot,
3411,INFP,INTP,zero_shot,
3412,INFP,INTP,zero_shot,
3413,INFP,INTJ,zero_shot,
3414,INFP,INFP,zero_shot,
3415,INFP,INTJ,zero_shot,
3416,INFP,INTP,zero_shot,
3417,INFJ,ENFJ,zero_shot,
3418,INTJ,ENTJ,zero_shot,
3419,INFP,INTJ,zero_shot,
3420,INTJ,INFJ,zero_shot,
3421,INFP,INFP,zero_shot,
3422,INTJ,ENTJ,zero_shot,
3423,INTP,INTJ,zero_shot,
3424,ENTP,ISTJ,zero_shot,
3425,INFP,INFP,zero_shot,
3426,INFJ,INTJ,zero_shot,
3427,INFJ,INFJ,zero_shot,
3428,INFP,INTJ,zero_shot,
3429,INFP,INFP,zero_shot,
3430,INFJ,INFJ,zero_shot,
3431,ENTP,ENTP,zero_shot,
3432,INTJ,ISTJ,zero_shot,
3433,INTJ,INTJ,zero_shot,
3434,INFP,INTP,zero_shot,
3435,ENTP,ENTP,zero_shot,
3436,INFP,INTJ,zero_shot,
3437,ISFP,ESTJ,zero_shot,
3438,INFJ,ENFJ,zero_shot,
3439,INFJ,INFP,zero_shot,
3440,ISTP,ISTP,zero_shot,
3441,INFP,INTJ,zero_shot,
3442,INTJ,INTJ,zero_shot,
3443,INFP,INTJ,zero_shot,
3444,ENFJ,INTJ,zero_shot,
3445,INFP,INFJ,zero_shot,
3446,ENFP,ENFP,zero_shot,
3447,ENFP,INFP,zero_shot,
3448,INFJ,INTJ,zero_shot,
3449,INTJ,INTJ,zero_shot,
3450,INTP,INFP,zero_shot,
3451,INTP,INTJ,zero_shot,
3452,INTP,INTP,zero_shot,
3453,INFP,INFP,zero_shot,
3454,ENTJ,INTJ,zero_shot,
3455,INFP,INFP,zero_shot,
3456,INTP,INTJ,zero_shot,
3457,INFP,INTP,zero_shot,
3458,INFJ,INFJ,zero_shot,
3459,ENTP,ENTP,zero_shot,
3460,INTJ,ENTJ,zero_shot,
3461,INTJ,INTJ,zero_shot,
3462,INTJ,ENTJ,zero_shot,
3463,INTJ,ENTP,zero_shot,
3464,INTJ,ENFJ,zero_shot,
